ticker,return,volatility,draw_down,max_draw_down,sharpe
TSCO,1.6778992455,0.3186153696,0,-0.585795285,0.3247631863
TRIP,0,0,0,0,0
FOXA,0.1492094862,0.3111350946,-0.5849802372,-0.7866937532,0.044993156
FOX,0.0951119054,0.2874326223,-0.6168695072,-0.7725954057,0.031740967
ULTA,-0.2877263581,0.3879837595,-0.8561368209,-0.8789161727,-0.0859496116
UA,0.1932806324,0.4096272414,-0.5126482213,-0.8162444113,0.0435041691
UAA,0,0,0,0,0
URBN,6.5539918809,0.3830422259,0,-0.6553763441,0.5848001681
VFC,1.3175675676,0.245539925,0,-0.5830632514,0.3569631283
VIAB,-0.2462616822,0.2668599004,-0.7205607477,-0.7337488869,-0.1044148213
DIS,0.8181981816,0.2467214084,-0.1609622871,-0.5561312738,0.2496032889
WHR,0.8554049347,0.3375286246,-0.6436327097,-0.8246396708,0.1888261683
WYN,-0.2593164691,0.4473342248,-0.9075197009,-0.9223155926,-0.0660813829
WYNN,4.195882239,0.4764527343,-0.1267846945,-0.9068752166,0.3758270493
YUM,1.9078594982,0.238438463,-0.048,-0.4549756837,0.4722365678
AES,0.3851540616,0.3720662746,-0.31232493,-0.7945606695,0.0889740818
LNT,1.118614391,0.1956961061,-0.0224438903,-0.5164890811,0.3982397132
AEE,-0.2099591054,0.1924016413,-0.3923659662,-0.6056152033,-0.1210089418
AEP,0.4769464638,0.1935375584,-0.0880546075,-0.4837115625,0.2053960707
AWK,0.0794579428,0.1474627835,-0.1737254974,-0.2716621843,0.0520275339
CNP,1.2876931574,0.2225525909,-0.0504926108,-0.5166956934,0.3874995962
CMS,1.1406292909,0.219037379,-0.2136422136,-0.5175685818,0.3608900569
ED,0.4672817914,0.1447130907,-0.0972286374,-0.3086993816,0.2699806488
D,0.5235484074,0.1725067279,-0.0837786859,-0.4132650462,0.249182194
DTE,0.6529452052,0.1855271288,-0.2086720234,-0.5256400548,0.2776897745
DUK,1.0916178159,0.184698757,-0.11476265,-0.3889064822,0.4144749539
EIX,1.4220879643,0.2164644652,-0.0345454545,-0.5843264309,0.4271148317
ETR,0.7496341144,0.1996216907,-0.0938493176,-0.4999773901,0.288101373
ES,0.9370930528,0.1865603345,-0.0471584039,-0.4040438211,0.3662377201
EXC,0.7314677987,0.237469049,-0.0867235895,-0.5501663479,0.2375406574
FE,0.2008966845,0.2200156367,-0.2686940183,-0.5572289479,0.0839394617
NEE,0.9633697574,0.2095690783,-0.0805123513,-0.478141789,0.3328986814
NI,0.1131066532,0.2025401918,-0.4774502132,-0.6571903952,0.0531685835
NRG,1.3522077922,0.3317087531,-0.0420779221,-0.6765458422,0.2691002506
PCG,1.4243417916,0.1889310158,-0.0348837209,-0.398250475,0.4898971
PNW,0.3555706863,0.1775102099,-0.1807152257,-0.4951154426,0.1739460469
PPL,0.4905945005,0.2170432598,-0.0832345269,-0.5352946857,0.18755848
PEG,0.9001716388,0.232874426,-0.0513064789,-0.5121077956,0.2845839399
SCG,0.4574882802,0.1669039239,-0.0677966102,-0.3569362479,0.2299190001
SRE,1.0591712779,0.2136976755,-0.0658921867,-0.4225060987,0.3503636044
SO,0.5683655507,0.150865333,-0.0710727333,-0.3046617575,0.3049911864
WEC,0.8465275743,0.1527053487,-0.0952702703,-0.2550127374,0.4140286406
XEL,0.9106923189,0.1627779999,-0.0571236559,-0.3031655266,0.4107495077
AMG,0.8123776908,0.39694512,-0.5354696673,-0.8592499259,0.1542840036
AFL,0.5862842509,0.4014675067,-0.5992296611,-0.8268505712,0.1175714048
ALL,0.0258862264,0.3241845282,-0.5627270537,-0.7704103022,0.0078903491
AXP,0.0587010221,0.3621569674,-0.7414071546,-0.838929471,0.015789499
AIG,-0.8994080485,0.7688115749,-0.9818050734,-0.9922751743,-0.2668141662
AMP,0.2367898422,0.3931468959,-0.6522953173,-0.8113519851,0.0546123325
AON,0.9898696983,0.2369216347,-0.1586320518,-0.3333333333,0.3005208066
AJG,0.2089205708,0.2211495493,-0.3039408582,-0.4788800314,0.0865757259
AIZ,0.515270934,0.3387567586,-0.4569104204,-0.8158558162,0.1252160563
BAC,-0.4675292259,0.5157617232,-0.8969494817,-0.9345697124,-0.1183767663
BK,0.2549589073,0.3873198519,-0.2595540078,-0.6246615405,0.0592813292
BBT,0.2550300703,0.36368537,-0.5068280523,-0.6648664407,0.0631497327
BLK,2.7712532866,0.3439747069,-0.0409728309,-0.6074972914,0.412510817
HRB,-0.0710165007,0.2727263207,-0.2721165813,-0.4852447435,-0.0269003768
COF,-0.0789855406,0.4795307248,-0.8196917876,-0.90166106,-0.0170811462
CBOE,0,0,0,0,0
SCHW,0.7977833686,0.35753163,-0.2237724554,-0.5602151345,0.1688939755
CB,1.1766913851,0.2509743238,-0.0164369915,-0.4537320943,0.3221519696
CINF,0.0094092249,0.2765718009,-0.3645475122,-0.5957582635,0.0033864163
C,-0.8854426774,0.5600985389,-0.9707878827,-0.9800110219,-0.3476762971
CFG,0,0,0,0,0
CME,3.6211369022,0.3894257506,-0.11311,-0.7748611551,0.4245439048
CMA,0.119531489,0.4039180808,-0.6600112478,-0.7827581579,0.0281008634
DFS,-0.4928610212,0.3914155411,-0.8254919092,-0.8417316211,-0.1676426651
ETFC,-0.8378378378,0.6690137692,-0.9360108108,-0.978531012,-0.2485268179
FITB,-0.7148170544,0.6212981295,-0.9781169014,-0.9788637532,-0.1897106195
BEN,1.9112768075,0.3332378904,0,-0.7279833567,0.3382868386
GS,0.7994318978,0.359661279,-0.3550260066,-0.7883959698,0.1681640421
HIG,-0.4228066229,0.6763319395,-0.9182146686,-0.9627423091,-0.0790353079
HBAN,-0.606380592,0.6371008289,-0.9343526936,-0.9533181477,-0.1396773235
ICE,1.9217834395,0.4526917506,-0.185477707,-0.7393830334,0.2499068277
IVZ,0.6643409003,0.4314036305,-0.2964985585,-0.7190111227,0.1210963243
JPM,0.4571454606,0.3923508151,-0.4353912368,-0.6814924377,0.0977440727
KEY,-0.6021980229,0.524032848,-0.7688664914,-0.8707883049,-0.167977043
LUK,0.9030976826,0.359958347,-0.0971311825,-0.8073850524,0.1845667325
LNC,-0.1599450221,0.6056940505,-0.8425168349,-0.9285548001,-0.0285143014
L,1.1925293475,0.2985828539,-0.1933133674,-0.6558880985,0.2734096764
MTB,0.1958752568,0.3234166294,-0.5854096591,-0.7352088337,0.0557840802
MMC,-0.483818329,0.2647553562,-0.6077682997,-0.6182355652,-0.2416032238
MET,0.5444173284,0.4469400903,-0.5507934784,-0.8233262397,0.0993532354
MCO,-0.0864646396,0.3465624367,-0.4009166414,-0.7872333562,-0.0259663697
MS,-0.149327168,0.5098189477,-0.7240149061,-0.8710954883,-0.0314549465
NDAQ,1.3175757576,0.437023695,-0.3296969697,-0.6848,0.2005591115
NAVI,0,0,0,0,0
NTRS,0.4110493227,0.3334219067,-0.0900362451,-0.6044724771,0.1050285048
PBCT,1.9145101076,0.2570757088,-0.0667790894,-0.3103448276,0.4389892107
PNC,0.6553197033,0.415366956,-0.5277108737,-0.7663536689,0.1243957452
PFG,-0.0596590113,0.5187268637,-0.8039665096,-0.9147147483,-0.0118172919
PGR,0.183613296,0.2702095888,-0.4069017418,-0.6461173904,0.0628890224
PRU,0.8514094296,0.4971167735,-0.6457451875,-0.8845218064,0.1277467202
RF,0.1365423947,0.6725529822,-0.6558331073,-0.9263991859,0.0191451709
SPGI,0,0,0,0,0
STT,0.1093131436,0.5094019409,-0.6009223541,-0.8223309107,0.020463035
STI,-0.4279201038,0.4787000753,-0.862708896,-0.9196685352,-0.1134231992
SYF,0,0,0,0,0
TROW,1.9645832016,0.361836472,0,-0.6745255313,0.3171322974
TRV,0.5780019421,0.2806685134,-0.1251459659,-0.4432137737,0.1662219378
TMK,0.3424323135,0.3120997496,-0.5373858694,-0.7556215527,0.0957196401
USB,0.3487466314,0.3499286796,-0.5328124497,-0.7608975074,0.0867527514
UNM,0.8865782541,0.4085260597,-0.3418370809,-0.7023428537,0.1603505404
WFC,0.4348072278,0.4335231554,-0.6252944387,-0.7897724502,0.0847652849
WLTW,0,0,0,0,0
XL,-0.7372435165,0.6345844742,-0.9614687596,-0.9661137325,-0.1970729497
ZION,-0.4400865815,0.5060714759,-0.8587225566,-0.9216409047,-0.1112997575
APD,0.9682305832,0.2476309848,-0.0093390805,-0.6028198814,0.2827986866
ALB,1.9925716751,0.3098165977,-0.0849573523,-0.6629487913,0.3737617618
AVY,-0.1551223579,0.2534451738,-0.6040191822,-0.7294391944,-0.0659252874
BLL,1.2594343911,0.2311617512,-0.0558758315,-0.4952217386,0.3672332555
CF,3.6090072158,0.4173614374,-0.3024691358,-0.7672219483,0.3953940062
DOW,0.0786676221,0.3148981276,-0.7432151161,-0.8673445314,0.0241295619
DD,0.112306994,0.2445951319,-0.5298125383,-0.6752956858,0.0437300883
EMN,1.496832938,0.2850882658,-0.308255425,-0.7610421156,0.3359633795
ECL,1.0190713515,0.2079989933,-0.0617670055,-0.4194664591,0.3498140627
FMC,4.6243951011,0.3406671716,-0.0133333333,-0.6219581906,0.5531525192
FCX,2.4459934191,0.4615522049,-0.1464716266,-0.8641328077,0.2852209372
IP,-0.2417590866,0.3548740246,-0.8668093843,-0.8918257098,-0.0768869806
IFF,0.6287722935,0.2168729672,-0.1383409583,-0.53049296,0.2304189153
LYB,-0.1545454545,0.0373759558,-0.1545454545,-0.1913043478,-0.4452421731
MLM,1.7968587241,0.31427933,-0.0296488198,-0.6374332031,0.3445318132
MON,4.6604920204,0.3171081813,-0.0555109527,-0.5772141659,0.5966454009
MOS,6.0621397263,0.4817247783,-0.1633618321,-0.8612687185,0.4479593836
NEM,0.712729897,0.3457915789,-0.3187606044,-0.6440005594,0.1598077219
NUE,3.4587268712,0.4095292244,-0.0758495146,-0.683186261,0.3935450213
PPG,0.6349357731,0.2381171144,-0.3039796089,-0.6298399622,0.2115266804
PX,1.9257360343,0.2506961527,-0.0037997687,-0.5175440536,0.4518664961
SEE,-0.0824667328,0.2706703058,-0.5506546484,-0.6795396093,-0.0316484705
SHW,2.2087571883,0.2501274582,-0.0080733945,-0.3856268676,0.4941657498
VMC,0.6110002172,0.317968138,-0.0147968792,-0.7042677592,0.1535398194
WRK,0,0,0,0,0
MO,1.8124043395,0.1871249061,-0.1550303556,-0.3785347264,0.5819292414
ADM,1.2243142775,0.3153090119,-0.0686198921,-0.6800602007,0.2638450448
CPB,0.682031917,0.1627199904,-0.0473109584,-0.3772714501,0.327889083
CHD,2.0450415772,0.1775883337,-0.0575248279,-0.2798387901,0.6629823151
CLX,0.7075506657,0.1582010202,-0.0149246081,-0.2935330085,0.3472844254
KO,0.365632911,0.1645583806,-0.1423798158,-0.4060588694,0.1922694961
CL,0.6102021926,0.1752456821,-0.2394134365,-0.3106330998,0.2782883135
CAG,0.0102827763,0.1726327337,-0.4087403599,-0.54,0.0059266908
STZ,0.1413934426,0.2573867159,-0.262295082,-0.6496918586,0.05170221
COST,0.6971045301,0.2230895785,-0.1999446137,-0.4802833739,0.243372433
COTY,0,0,0,0,0
CVS,1.4837905237,0.2467212736,-0.0228001425,-0.4564823209,0.3858836569
DPS,0.4140330603,0.1851678821,-0.5333333333,-0.5512820513,0.1902995738
EL,0.8646384191,0.2556688809,-0.3716039383,-0.6213784389,0.2513493803
GIS,0.7735186614,0.1477637958,-0.0641238263,-0.3175534726,0.398917358
HRL,0.8687986399,0.1769612643,-0.1269542846,-0.4019516776,0.3644827647
SJM,0.8329714511,0.1851693823,-0.0811270342,-0.3830248372,0.3372131635
K,0.8163423582,0.1488981104,-0.0416541242,-0.3648099107,0.412860266
KMB,0.4835836657,0.1550157219,-0.0895465027,-0.3509739726,0.2594444974
KHC,0,0,0,0,0
KR,0.3468746323,0.218366804,-0.1273696682,-0.3664224308,0.1383645962
MKC,0.6757496753,0.1680612396,-0.0383884455,-0.3101652729,0.3151243247
MJN,0.8707493291,0.107363513,-0.0079455165,-0.1215071973,0.6017905624
TAP,0.8211035817,0.2246147245,-0.0370518726,-0.4618040311,0.2749237462
MDLZ,0.1639362187,0.176930331,-0.2304107748,-0.392556623,0.086420488
MNST,68.3271461717,0.509981069,0,-0.6916752312,1.0345970101
PEP,0.6962804392,0.1546951977,-0.0115830116,-0.4040616112,0.3506422212
