ticker,return,volatility,draw_down,sharpe
CSRA,-0.310462986574,0.114106494151,-0.360736944613,-0.319798086441
EBAY,-0.755702426981,0.360800206995,-0.832958554999,-0.364345185847
EA,-0.643870852187,0.28928365095,-0.687286055995,-0.339096551127
FFIV,-0.67989051236,0.319258413694,-0.769482903385,-0.337222250085
FB,0.523979441407,0.272071356175,-0.201958424925,0.158166844966
FIS,-0.243042517735,0.180402090243,-0.421168025869,-0.15221955337
FSLR,-0.648901294449,0.499958063339,-0.659451498141,-0.198771131551
FISV,-0.219052054823,0.156089793317,-0.28449693515,-0.156458192993
FLIR,-0.752392934398,0.219789751403,-0.785676673596,-0.592777029219
GPN,0.372381529409,0.216696792228,-0.241941367016,0.148415199882
HRS,-0.528501518251,0.194731761917,-0.613792359172,-0.371932889218
HPE,-0.499526438318,0.129330716545,-0.515488599062,-0.517113630515
HPQ,-0.0511881948823,0.277112854824,-0.464984791717,-0.0189117904039
INTC,0.0131819287441,0.191656984933,-0.333079811065,0.00683741420399
IBM,-0.546512177015,0.158353770428,-0.627236995917,-0.480145067496
INTU,-0.258883801124,0.195051475723,-0.452249128593,-0.151321282351
JNPR,0.255937298633,0.291331323412,-0.139293041006,0.0791190224311
KLAC,-0.442292909434,0.231846402776,-0.542915519722,-0.244644818749
LRCX,-0.704162944594,0.250737344788,-0.755056476921,-0.457330536821
LLTC,-0.317447654581,0.203308145905,-0.492876331393,-0.184308910405
MA,-0.161838812327,0.216169293337,-0.287040913761,-0.0809530218929
MCHP,-0.801068176661,0.205335714864,-0.822614240641,-0.726205204045
MU,-0.45133820034,0.40189009965,-0.681401053626,-0.144967944373
MSFT,-0.145192970017,0.191192225665,-0.364938778442,-0.0814130288825
MSI,-0.724472592061,0.23649878127,-0.794952501929,-0.511394285604
NTAP,0.106899316413,0.267205666697,-0.621682810151,0.0382028564937
NFLX,0.998438905556,0.460456009273,-0.507710314866,0.15569299719
NVDA,1.37109340116,0.319998072334,-0.0352416858795,0.281787964182
ORCL,-0.372829482807,0.198457322393,-0.554128736009,-0.229682265264
PAYX,0.130047114235,0.146311676773,-0.250575637199,0.0840737737446
PYPL,-0.517089441799,0.116798408896,-0.531210838441,-0.601088224907
QRVO,-0.45031701784,0.226136047617,-0.534703014432,-0.256863291664
QCOM,0.00239291118824,0.216074242458,-0.294384547432,0.00110625789938
RHT,-0.638841370958,0.269921821891,-0.668772851732,-0.358731219131
CRM,-0.640492690287,0.304746281952,-0.739609831,-0.319095579712
STX,1.0820703841,0.360177237911,-0.0730774661058,0.211263605188
SWKS,1.41278118473,0.361204475749,-0.37190349095,0.254906341428
SYMC,-0.333488936787,0.236552426883,-0.47004907512,-0.168072317655
TEL,-0.338103853472,0.20357813035,-0.352245073635,-0.198571752589
TDC,-0.474040603049,0.283744482124,-0.676163123708,-0.219325512638
TXN,0.370749828273,0.196639851843,-0.200619083411,0.162928889134
TSS,-0.335013053157,0.186396616881,-0.411112069254,-0.214476640908
VRSN,0.31723915774,0.214312677454,-0.242364957297,0.130355874717
V,-0.247051946649,0.207249667527,-0.552345529969,-0.134992202877
WDC,0.625181757306,0.320059738955,-0.0105806441032,0.155472286018
WU,0.158477743884,0.213283612874,-0.133611459706,0.0694822251961
XRX,-0.45956774996,0.24979701515,-0.602088479472,-0.23892739802
XLNX,-0.336217135341,0.208813190804,-0.415427792565,-0.192285227518
YHOO,-0.271547721458,0.250000858352,-0.566129892968,-0.124746207701
AAP,-0.198098444746,0.226827817102,-0.295134142859,-0.0962625785786
AMZN,-0.118035396768,0.266188177067,-0.576283439667,-0.0468908272414
AN,-0.902222441561,0.239712309256,-0.914374093813,-0.865433326331
AZO,0.321175141165,0.149176671337,-0.145567829753,0.189330257116
BBBY,-0.677610912977,0.220671330854,-0.677610912977,-0.485009108785
BBY,0.164705218729,0.334524361427,-0.486421320511,0.0459267833164
BWA,-0.677227470932,0.268972276354,-0.743873669824,-0.397518494149
KMX,-0.154522231024,0.262499202108,-0.232456205817,-0.0634106747057
CCL,-0.747419061513,0.228014004015,-0.787189348907,-0.563802431454
CBS,0.443222076122,0.244837362016,-0.250063282691,0.152628343341
CHTR,-0.326630714399,0.226612827833,-0.456407624952,-0.171104155207
CMG,-0.148337222076,0.268720652445,-0.191848461817,-0.0592743621168
COH,-0.706394046766,0.266105279108,-0.749537475238,-0.433436749269
CMCSA,-0.368962058199,0.176917342186,-0.512443758966,-0.254329028605
DHI,-0.934216894173,0.292965072656,-0.944334085268,-0.813243014065
DRI,-0.481939658745,0.200197521872,-0.687256228557,-0.317937942959
DLPH,0.0192334428038,0.195746002029,-0.11527611297,0.00974169388418
DISCA,-0.858946710791,0.316418165919,-0.865365529,-0.562148875352
DISCK,-0.819370663212,0.293874119775,-0.833649598678,-0.535224667762
DG,-0.377402356009,0.213097288314,-0.513569615227,-0.217179270547
DLTR,0.806884023142,0.202771666204,-0.177287773329,0.30056163951
EXPE,-0.902086743933,0.349794644985,-0.911044830227,-0.592762358733
FL,-0.0743332525153,0.2440342086,-0.255553418969,-0.0315297808044
F,-0.494614471486,0.231105603111,-0.501805726595,-0.285440381097
GPS,1.64625412805,0.268392437772,-0.224122303017,0.380811678062
GRMN,-0.269765823309,0.231051480512,-0.307609864162,-0.133952545279
GM,-0.223215462985,0.231295708296,-0.254942637168,-0.107839794679
GPC,-0.769233815239,0.163699083653,-0.783998715563,-0.833180509578
GT,-0.654953204478,0.315597038099,-0.757571928017,-0.319843982893
HBI,-0.950697257218,0.502232090732,-0.952544529486,-0.517501015815
HOG,-0.616933735994,0.264648183039,-0.618171113947,-0.345722593027
HAR,-0.685599759466,0.335929993459,-0.75932725054,-0.325262629326
HAS,-0.497913700364,0.199633817244,-0.653792221214,-0.33350271606
HD,1.0051151293,0.16766544498,-0.127218924437,0.429708462405
IPG,-0.637597829431,0.259475295885,-0.639393380565,-0.371977166319
KSS,-0.752649249806,0.251821636956,-0.780724321962,-0.517733065291
LB,-0.343782730247,0.228791072914,-0.464194764179,-0.180301395502
LEG,-0.278771168316,0.195844727753,-0.576583537727,-0.164169154961
LEN,-0.819994861184,0.289112494468,-0.851044320073,-0.545048551746
LKQ,-0.438145431107,0.234771786278,-0.558811944116,-0.23861841873
LOW,1.56529363793,0.199175464134,-0.00822883930253,0.495982253543
M,0.947773455629,0.257421411447,-0.021409453702,0.267814819512
MAR,-0.76029982058,0.215473194474,-0.810049272403,-0.617730321247
MAT,-0.831056854336,0.219618963309,-0.836327751086,-0.741768051266
MCD,-0.305724686933,0.12541431484,-0.380343699414,-0.285700890259
KORS,-0.0793349355491,0.288927228369,-0.322740353691,-0.0284910108556
MHK,-0.319997877743,0.25182976396,-0.558378683263,-0.150227432489
NWL,0.276369835235,0.215957835647,-0.251073143367,0.114384196814
NWSA,0.121741686269,0.155607640086,-0.360626236548,0.0742540589667
NWS,0.0314444206862,0.149213428689,-0.302956517679,0.0207810693886
NKE,-0.39127003565,0.194945189052,-0.43597143352,-0.248409399745
JWN,0.188707562988,0.245615670636,-0.388461553078,0.0709927935544
ORLY,0.184978255137,0.183791660215,-0.390517813268,0.0931342186062
OMC,-0.247391846054,0.168919222357,-0.255727106256,-0.165883889427
RL,-0.744326456186,0.261035364522,-0.757029208348,-0.488415372158
PCLN,-0.494624429839,0.266993079715,-0.560464850862,-0.247080231348
PHM,-0.630963208409,0.339024627057,-0.708404381357,-0.279856725201
PVH,-0.748083279809,0.281037073918,-0.761295169677,-0.458246614181
ROST,0.642617678684,0.191095958113,-0.1163292504,0.266260285164
RCL,-0.640527315044,0.31247680637,-0.715276359631,-0.311229136059
SNI,-0.42673650844,0.208645157142,-0.53948826585,-0.259394172171
SIG,-0.366693589845,0.262986688824,-0.741953957601,-0.169789820792
SNA,-0.477277932338,0.190932803074,-0.504410631664,-0.32897025924
SWK,-0.14459129681,0.215278050536,-0.360390451221,-0.0719825763931
SPLS,-0.653282412232,0.276077076016,-0.796296893194,-0.364055636676
SBUX,-0.250507915706,0.20332471369,-0.353804077353,-0.139796895766
TGT,-0.11510779162,0.173146063265,-0.358420847068,-0.0701978092342
TGNA,-0.227250855268,0.126763758316,-0.32371402948,-0.200771986065
TIF,0.0330503438345,0.245674668935,-0.320021423669,0.0132569003812
TWX,-0.273626679011,0.197767758101,-0.480535159672,-0.159093212912
TJX,-0.16306182405,0.174154676096,-0.233738489519,-0.101306578384
TSCO,-0.417514603194,0.238778261255,-0.577243015183,-0.220332608825
TRIP,-0.762837713627,0.324031883514,-0.844231411339,-0.413621576398
FOXA,-0.658216615365,0.233604875538,-0.724037755576,-0.435760480631
FOX,-0.614828151234,0.212640292065,-0.680758511741,-0.427937300993
ULTA,-0.394273337125,0.307746617901,-0.518915892896,-0.158886368643
UA,-0.283057151791,0.335899774274,-0.651106914795,-0.0974349035247
UAA,0.386442583371,0.080692966208,-0.00151791120219,0.411606854254
URBN,-0.442617923607,0.297302549512,-0.641623935729,-0.190967104364
VFC,-0.637507204821,0.204471821395,-0.652485313675,-0.471929550727
VIAB,-0.568066887217,0.247494995198,-0.638424270275,-0.325345363394
DIS,0.135529448671,0.176736874693,-0.279679264995,0.0723732146205
WHR,1.63534402645,0.27800253723,-0.184488717474,0.366009991235
WYN,-0.699663527363,0.230473003663,-0.733211895442,-0.491738565802
WYNN,-0.719713231993,0.344340052921,-0.732740759548,-0.346858725172
YUM,-0.383296852104,0.200223540502,-0.490078621127,-0.235672218475
AES,-0.708258640941,0.230697629751,-0.719101228788,-0.502403244058
LNT,-0.194488683384,0.14682845957,-0.376714416111,-0.145718336201
AEE,-0.13423631796,0.149940370731,-0.371215995855,-0.0954442093107
AEP,-0.13503622446,0.138768678193,-0.305092428389,-0.103784579763
AWK,0.0190186830378,0.148131943794,-0.199582088084,0.0127304394085
CNP,-0.436989102786,0.165108323976,-0.598551519123,-0.338122116033
CMS,0.0219906025893,0.142765930685,-0.160321082104,0.0152529190965
ED,-0.123319409388,0.125628215629,-0.181954035822,-0.104077139825
D,-0.0487766301543,0.132610128459,-0.266110933763,-0.0376151821952
DTE,-0.0936514890832,0.13642849268,-0.301978289295,-0.0717221914897
DUK,0.0313359669577,0.125905887254,-0.292255267237,0.0245442594979
EIX,0.405263741073,0.14597593257,-0.196380214061,0.237079391528
ETR,-0.488837722923,0.148074560642,-0.551331321486,-0.438324368046
ES,-0.281753111263,0.142619382006,-0.318207019366,-0.228247867593
EXC,-0.594134816982,0.167161389912,-0.641038625428,-0.515832623028
FE,-0.686366114931,0.173548028586,-0.700118772794,-0.6308503201
NEE,0.137743259175,0.13700828239,-0.280861955546,0.0947993411798
NI,-0.31300708813,0.158989023236,-0.3919011647,-0.231758920364
NRG,0.0199616544002,0.291601241131,-0.357588829537,0.00678480602104
PCG,-0.258713364984,0.143326399774,-0.339008852169,-0.205775930586
PNW,0.00661233147333,0.139239088283,-0.0900870954451,0.00473483289841
PPL,-0.609161132645,0.13955886552,-0.654112705913,-0.642510760199
PEG,-0.624470627617,0.157052486772,-0.644820911893,-0.594058604525
SCG,-0.122440236652,0.140698728427,-0.335376413218,-0.0922261138665
SRE,0.312140314033,0.144610970789,-0.0952463034885,0.190430379915
SO,-0.0299395117923,0.114459733115,-0.200124831426,-0.0265164857317
WEC,0.147814818312,0.137689568879,-0.244892311813,0.100817097823
XEL,-0.174517331786,0.130758762977,-0.262757098364,-0.145274852133
AMG,-0.524802297972,0.259503291368,-0.681729089578,-0.27630462905
AFL,-0.604165989938,0.210469467844,-0.611450219356,-0.420542017067
ALL,-0.14266710636,0.170002799268,-0.426325355328,-0.0898516638578
AXP,-0.533642571696,0.195377648374,-0.69287501903,-0.375905520977
AIG,0.227755736097,0.25245370676,-0.182316731279,0.0821170251456
AMP,0.811708990837,0.246967813063,-0.09628006782,0.247920369567
AON,-0.4872398092,0.163482044824,-0.512649544066,-0.395228626751
AJG,-0.175778213258,0.143020620927,-0.470410691382,-0.133868152355
AIZ,-0.348267199632,0.193870713647,-0.505293260148,-0.216167588878
BAC,2.12829660973,0.292867944659,-0.267593409178,0.41249612022
BK,0.169551775618,0.214415768542,-0.176583424514,0.0736202879619
BBT,-0.363522444381,0.202887154406,-0.523013534494,-0.21773269818
BLK,0.465722237909,0.218101909343,-0.0855110701638,0.178701634443
HRB,-0.373117237951,0.248916158765,-0.512037787896,-0.183298371405
COF,-0.650515710449,0.23009438433,-0.746068815147,-0.433701206892
CBOE,0.259185348911,0.192965347939,-0.161415541007,0.120820235597
SCHW,0.509246699468,0.252701735944,-0.000861199524747,0.166282692924
CB,0.0857031214975,0.161517844091,-0.163078449539,0.0511193144222
CINF,0.0670687584944,0.156895715203,-0.322212025258,0.0415094627059
C,-0.580685730797,0.273334382763,-0.650231586974,-0.304548481392
CFG,0.535876038299,0.136165903143,-0.0209078804939,0.321989870041
CME,-0.543796502558,0.198252189291,-0.571304776745,-0.380732022829
CMA,-0.314126788369,0.242012896446,-0.582902448833,-0.152901850779
DFS,-0.324143391275,0.21905946233,-0.552385945676,-0.175385819185
ETFC,-0.592123854319,0.313221754001,-0.741014021581,-0.273849282295
FITB,-0.496805432766,0.249257685094,-0.685283091127,-0.266281010121
BEN,0.139910891177,0.225527381474,-0.0863245112759,0.0584457834033
GS,0.329830501811,0.217356396157,-0.442125383876,0.133031782864
HIG,-0.436457244789,0.269057746447,-0.68286495587,-0.207158580445
HBAN,-0.736589954129,0.251786537138,-0.800536274071,-0.496010704298
ICE,-0.546230095852,0.199296225481,-0.613694672528,-0.381218081455
IVZ,-0.647049474661,0.257672265675,-0.652276826702,-0.38383383187
JPM,-0.0881042769903,0.221875718684,-0.444870648561,-0.0413770484077
KEY,-0.735057761619,0.248632622957,-0.809684705646,-0.500260636186
LUK,0.21225857201,0.245149301587,-0.188257605227,0.0792780881701
LNC,-0.601485400753,0.2952136155,-0.790637984639,-0.297736494745
L,-0.533139961981,0.149583881012,-0.60161057368,-0.490318384361
MTB,-0.644628988103,0.196030675386,-0.742218925534,-0.501387203354
MMC,-0.384654910194,0.151297252574,-0.441077771551,-0.313271753439
MET,-0.788479275562,0.254001371972,-0.813366812404,-0.566448590884
MCO,0.917216494994,0.236381770617,-0.0397625162154,0.284507302805
MS,-0.330000297871,0.297158320343,-0.575651632153,-0.13210630116
NDAQ,0.0318664195522,0.212158295788,-0.220006961022,0.0148089769635
NAVI,-0.652723978784,0.179324639355,-0.65675358542,-0.559670138145
NTRS,-0.256050919663,0.197449010847,-0.381203697005,-0.147608300228
PBCT,-0.30218333681,0.16399781009,-0.395735632686,-0.215492539685
PNC,-0.564382469196,0.201234153752,-0.72187943463,-0.396254913838
PFG,-0.121478337507,0.246649230727,-0.342204298282,-0.0521711009811
PGR,-0.319694647965,0.155715084299,-0.453797605627,-0.242679392154
PRU,-0.256986194596,0.244422352373,-0.540881950182,-0.119740421609
RF,-0.258131887466,0.301886371114,-0.527662579929,-0.0974440213185
SPGI,0.068344485661,0.0553628665605,-0.124662170945,0.119808195141
STT,-0.255094833613,0.228071784963,-0.300910617407,-0.127242462603
STI,-0.70958345287,0.260861371348,-0.739213637176,-0.445851880855
SYF,-0.2009608869,0.105202488613,-0.345473363137,-0.210876716259
TROW,-0.392862708438,0.21275247619,-0.448859695187,-0.228789250077
TRV,-0.12904790986,0.149440781861,-0.200196873105,-0.0918210975962
TMK,0.0502167716971,0.16718994336,-0.296880289989,0.0293778565224
USB,-0.445473740881,0.184244948591,-0.545318693536,-0.310778659187
UNM,0.202108489128,0.211299172587,-0.363343773724,0.0879235584601
WFC,0.581167161653,0.207950048657,-0.0998199759793,0.225448905218
WLTW,0.0851506239094,0.0738600066326,-1.16415321827e-16,0.111093424558
XL,-0.299826961988,0.196649584965,-0.412532898182,-0.178058112735
ZION,-0.249573886977,0.268869617093,-0.534947898267,-0.105267202234
APD,-0.613619036792,0.178515321414,-0.613619036792,-0.508145541504
ALB,-0.598168517621,0.259211611013,-0.648571688924,-0.336171440604
AVY,-0.102157354297,0.212189443084,-0.309561037661,-0.0505123705426
BLL,-0.612678763494,0.173945919256,-0.629606298245,-0.520223343709
CF,-0.608122604099,0.3215271988,-0.76546662373,-0.278130343064
DOW,-0.601887437312,0.244135156057,-0.657116204752,-0.36040661577
DD,-0.31875615144,0.190745126978,-0.586062486942,-0.197416236744
EMN,-0.524921523019,0.24010839049,-0.584799109028,-0.298720314349
ECL,-0.321655529325,0.162318548813,-0.367052814093,-0.234517533971
FMC,0.0760900915147,0.223553439518,-0.305899980269,0.0329244498431
FCX,-0.278395683868,0.428050570431,-0.490211122265,-0.0749941469212
IP,-0.558756375891,0.238495261017,-0.63663703776,-0.329391611987
IFF,-0.0907218136584,0.177818303772,-0.264887072328,-0.0532303952374
LYB,2.49267007422,0.2851735998,-0.0222841401134,0.467168001956
MLM,0.586273996813,0.238911043035,-0.0976418258757,0.197645703368
